county,gender,race,year,y,n,county_name
54,2,1,18,6,19668,Mercer
54,2,1,19,5,19469,Mercer
54,2,1,20,6,19637,Mercer
54,2,1,21,3,19684,Mercer
54,2,2,1,0,15,Mercer
54,2,2,2,0,15,Mercer
54,2,2,3,0,16,Mercer
54,2,2,4,0,22,Mercer
54,2,2,5,0,30,Mercer
54,2,2,6,0,32,Mercer
54,2,2,7,0,37,Mercer
54,2,2,8,0,42,Mercer
54,2,2,9,0,46,Mercer
54,2,2,10,0,51,Mercer
54,2,2,11,0,53,Mercer
54,2,2,12,0,55,Mercer
54,2,2,13,0,59,Mercer
54,2,2,14,0,62,Mercer
54,2,2,15,0,60,Mercer
54,2,2,16,0,62,Mercer
54,2,2,17,0,64,Mercer
54,2,2,18,0,66,Mercer
54,2,2,19,0,65,Mercer
54,2,2,20,0,71,Mercer
54,2,2,21,0,70,Mercer
55,1,1,1,14,39316,Miami
55,1,1,2,9,39683,Miami
55,1,1,3,14,40035,Miami
55,1,1,4,20,40715,Miami
55,1,1,5,24,41301,Miami
55,1,1,6,17,41834,Miami
55,1,1,7,21,41880,Miami
55,1,1,8,29,42105,Miami
55,1,1,9,34,42122,Miami
55,1,1,10,42,42276,Miami
55,1,1,11,22,42704,Miami
55,1,1,12,32,42855,Miami
55,1,1,13,37,42673,Miami
55,1,1,14,25,42854,Miami
55,1,1,15,35,42600,Miami
55,1,1,16,41,42128,Miami
55,1,1,17,27,42122,Miami
55,1,1,18,26,42116,Miami
55,1,1,19,36,42377,Miami
55,1,1,20,20,42564,Miami
55,1,1,21,28,42779,Miami
55,1,2,1,0,830,Miami
55,1,2,2,0,837,Miami
55,1,2,3,0,855,Miami
55,1,2,4,1,862,Miami
55,1,2,5,2,866,Miami
55,1,2,6,0,897,Miami
55,1,2,7,2,908,Miami
55,1,2,8,0,927,Miami
55,1,2,9,0,929,Miami
55,1,2,10,1,959,Miami
55,1,2,11,2,977,Miami
55,1,2,12,0,990,Miami
55,1,2,13,2,1010,Miami
55,1,2,14,1,1041,Miami
55,1,2,15,2,1076,Miami
55,1,2,16,3,1105,Miami
55,1,2,17,0,1168,Miami
55,1,2,18,0,1224,Miami
55,1,2,19,0,1269,Miami
55,1,2,20,1,1333,Miami
55,1,2,21,1,1387,Miami
55,2,1,1,4,41736,Miami
55,2,1,2,5,42090,Miami
55,2,1,3,4,42427,Miami
55,2,1,4,5,43089,Miami
55,2,1,5,6,43636,Miami
55,2,1,6,10,44186,Miami
55,2,1,7,9,44109,Miami
55,2,1,8,10,44406,Miami
55,2,1,9,6,44420,Miami
55,2,1,10,13,44726,Miami
55,2,1,11,4,45166,Miami
55,2,1,12,12,45446,Miami
55,2,1,13,9,45416,Miami
55,2,1,14,10,45446,Miami
55,2,1,15,12,45175,Miami
55,2,1,16,19,44673,Miami
55,2,1,17,12,44544,Miami
55,2,1,18,22,44510,Miami
55,2,1,19,11,44678,Miami
55,2,1,20,23,44920,Miami
55,2,1,21,13,45071,Miami
55,2,2,1,0,913,Miami
55,2,2,2,0,923,Miami
55,2,2,3,0,938,Miami
55,2,2,4,0,928,Miami
55,2,2,5,0,950,Miami
55,2,2,6,0,983,Miami
55,2,2,7,0,990,Miami
55,2,2,8,0,1017,Miami
55,2,2,9,0,1009,Miami
55,2,2,10,2,1019,Miami
55,2,2,11,0,1041,Miami
55,2,2,12,0,1062,Miami
55,2,2,13,0,1069,Miami
55,2,2,14,1,1101,Miami
55,2,2,15,0,1133,Miami
55,2,2,16,0,1166,Miami
55,2,2,17,0,1213,Miami
55,2,2,18,0,1243,Miami
55,2,2,19,0,1307,Miami
55,2,2,20,0,1361,Miami
55,2,2,21,0,1407,Miami
56,1,1,1,2,7844,Monroe
56,1,1,2,5,7823,Monroe
56,1,1,3,2,7782,Monroe
56,1,1,4,3,7735,Monroe
56,1,1,5,2,7634,Monroe
56,1,1,6,4,7964,Monroe
56,1,1,7,6,7906,Monroe
56,1,1,8,6,7857,Monroe
56,1,1,9,5,7919,Monroe
56,1,1,10,0,8094,Monroe
56,1,1,11,3,8227,Monroe
56,1,1,12,7,8526,Monroe
56,1,1,13,3,8600,Monroe
56,1,1,14,3,8538,Monroe
56,1,1,15,6,8472,Monroe
56,1,1,16,4,8377,Monroe
56,1,1,17,5,8309,Monroe
56,1,1,18,4,8223,Monroe
56,1,1,19,2,7903,Monroe
56,1,1,20,7,7763,Monroe
56,1,1,21,8,7591,Monroe
56,1,2,1,0,5,Monroe
56,1,2,2,0,6,Monroe
56,1,2,3,0,6,Monroe
56,1,2,4,0,7,Monroe
56,1,2,5,0,6,Monroe
56,1,2,6,0,4,Monroe
56,1,2,7,0,5,Monroe
56,1,2,8,0,7,Monroe
56,1,2,9,0,3,Monroe
56,1,2,10,0,4,Monroe
56,1,2,11,0,9,Monroe
56,1,2,12,0,11,Monroe
56,1,2,13,0,11,Monroe
56,1,2,14,0,12,Monroe
56,1,2,15,0,10,Monroe
56,1,2,16,0,11,Monroe
56,1,2,17,0,12,Monroe
56,1,2,18,0,9,Monroe
56,1,2,19,0,11,Monroe
56,1,2,20,0,10,Monroe
56,1,2,21,0,11,Monroe
56,2,1,1,2,7941,Monroe
56,2,1,2,0,7909,Monroe
56,2,1,3,0,7881,Monroe
56,2,1,4,1,7864,Monroe
56,2,1,5,0,7753,Monroe
56,2,1,6,0,8050,Monroe
56,2,1,7,0,7960,Monroe
56,2,1,8,2,7965,Monroe
56,2,1,9,1,8023,Monroe
56,2,1,10,1,8168,Monroe
56,2,1,11,3,8304,Monroe
56,2,1,12,0,8570,Monroe
56,2,1,13,1,8663,Monroe
56,2,1,14,4,8565,Monroe
56,2,1,15,0,8503,Monroe
56,2,1,16,3,8381,Monroe
56,2,1,17,2,8294,Monroe
56,2,1,18,2,8149,Monroe
56,2,1,19,4,7791,Monroe
56,2,1,20,1,7685,Monroe
56,2,1,21,3,7503,Monroe
56,2,2,1,0,9,Monroe
56,2,2,2,0,10,Monroe
56,2,2,3,0,12,Monroe
56,2,2,4,0,12,Monroe
56,2,2,5,0,13,Monroe
56,2,2,6,0,10,Monroe
56,2,2,7,0,10,Monroe
56,2,2,8,0,10,Monroe
56,2,2,9,0,10,Monroe
56,2,2,10,0,13,Monroe
56,2,2,11,0,10,Monroe
56,2,2,12,0,12,Monroe
56,2,2,13,0,13,Monroe
56,2,2,14,0,12,Monroe
56,2,2,15,0,15,Monroe
56,2,2,16,0,15,Monroe
56,2,2,17,0,13,Monroe
56,2,2,18,0,16,Monroe
56,2,2,19,0,12,Monroe
56,2,2,20,0,13,Monroe
56,2,2,21,0,12,Monroe
57,1,1,1,121,258135,Montgomery
57,1,1,2,132,255644,Montgomery
57,1,1,3,137,252417,Montgomery
57,1,1,4,132,251375,Montgomery
57,1,1,5,108,249594,Montgomery
57,1,1,6,169,244731,Montgomery
57,1,1,7,157,241154,Montgomery
57,1,1,8,160,238943,Montgomery
57,1,1,9,160,235584,Montgomery
57,1,1,10,183,231891,Montgomery
57,1,1,11,183,230010,Montgomery
57,1,1,12,161,229713,Montgomery
57,1,1,13,203,227752,Montgomery
57,1,1,14,178,226839,Montgomery
57,1,1,15,183,224329,Montgomery
57,1,1,16,186,221576,Montgomery
57,1,1,17,195,221727,Montgomery
57,1,1,18,191,221263,Montgomery
57,1,1,19,211,221377,Montgomery
57,1,1,20,199,221535,Montgomery
57,1,1,21,187,221377,Montgomery
57,1,2,1,27,40669,Montgomery
57,1,2,2,12,40792,Montgomery
57,1,2,3,20,41402,Montgomery
57,1,2,4,21,41262,Montgomery
57,1,2,5,34,41695,Montgomery
57,1,2,6,26,41727,Montgomery
57,1,2,7,34,41727,Montgomery
57,1,2,8,29,42453,Montgomery
57,1,2,9,36,42696,Montgomery
57,1,2,10,28,42991,Montgomery
57,1,2,11,30,43851,Montgomery
57,1,2,12,31,45134,Montgomery
57,1,2,13,36,45868,Montgomery
57,1,2,14,46,46224,Montgomery
57,1,2,15,44,46653,Montgomery
57,1,2,16,35,47115,Montgomery
57,1,2,17,42,47777,Montgomery
57,1,2,18,40,48419,Montgomery
57,1,2,19,50,49267,Montgomery
57,1,2,20,42,50301,Montgomery
57,1,2,21,43,51310,Montgomery
57,2,1,1,23,273169,Montgomery
57,2,1,2,31,270815,Montgomery
57,2,1,3,27,267020,Montgomery
57,2,1,4,23,265738,Montgomery
57,2,1,5,42,263725,Montgomery
57,2,1,6,51,258849,Montgomery
57,2,1,7,44,255456,Montgomery
57,2,1,8,70,253821,Montgomery
57,2,1,9,64,250648,Montgomery
57,2,1,10,55,247178,Montgomery
57,2,1,11,52,245526,Montgomery
57,2,1,12,55,245760,Montgomery
57,2,1,13,62,243799,Montgomery
57,2,1,14,70,242998,Montgomery
57,2,1,15,87,240716,Montgomery
57,2,1,16,106,237988,Montgomery
57,2,1,17,80,238075,Montgomery
57,2,1,18,96,237603,Montgomery
57,2,1,19,98,237512,Montgomery
57,2,1,20,101,237456,Montgomery
57,2,1,21,94,237059,Montgomery
57,2,2,1,1,44222,Montgomery
57,2,2,2,3,44517,Montgomery
57,2,2,3,5,45375,Montgomery
57,2,2,4,8,45468,Montgomery
57,2,2,5,8,46173,Montgomery
57,2,2,6,3,46492,Montgomery
57,2,2,7,8,46829,Montgomery
57,2,2,8,9,47904,Montgomery
57,2,2,9,6,48443,Montgomery
57,2,2,10,10,48945,Montgomery
57,2,2,11,14,50109,Montgomery
57,2,2,12,12,51775,Montgomery
57,2,2,13,13,52804,Montgomery
57,2,2,14,12,53885,Montgomery
57,2,2,15,11,54697,Montgomery
57,2,2,16,18,55705,Montgomery
57,2,2,17,9,56859,Montgomery
57,2,2,18,14,57999,Montgomery
57,2,2,19,15,58957,Montgomery
57,2,2,20,19,60108,Montgomery
57,2,2,21,16,61181,Montgomery
58,1,1,1,1,5287,Morgan
58,1,1,2,1,5581,Morgan
58,1,1,3,4,5821,Morgan
58,1,1,4,4,6142,Morgan
58,1,1,5,6,6313,Morgan
58,1,1,6,1,6269,Morgan
58,1,1,7,3,6186,Morgan
58,1,1,8,3,6233,Morgan
58,1,1,9,6,6311,Morgan
58,1,1,10,2,6265,Morgan
58,1,1,11,5,6355,Morgan
58,1,1,12,5,6510,Morgan
58,1,1,13,7,6638,Morgan
58,1,1,14,7,6665,Morgan
58,1,1,15,3,6721,Morgan
58,1,1,16,5,6694,Morgan
58,1,1,17,2,6715,Morgan
58,1,1,18,9,6727,Morgan
58,1,1,19,6,6710,Morgan
58,1,1,20,9,6757,Morgan
58,1,1,21,5,6750,Morgan
58,1,2,1,0,216,Morgan
58,1,2,2,0,229,Morgan
58,1,2,3,2,245,Morgan
58,1,2,4,1,268,Morgan
58,1,2,5,0,278,Morgan
58,1,2,6,0,279,Morgan
58,1,2,7,0,292,Morgan
58,1,2,8,1,294,Morgan
58,1,2,9,1,300,Morgan
58,1,2,10,0,296,Morgan
58,1,2,11,0,300,Morgan
58,1,2,12,0,314,Morgan
58,1,2,13,0,327,Morgan
58,1,2,14,0,295,Morgan
58,1,2,15,0,272,Morgan
58,1,2,16,0,247,Morgan
58,1,2,17,0,224,Morgan
58,1,2,18,0,203,Morgan
58,1,2,19,0,191,Morgan
58,1,2,20,0,174,Morgan
58,1,2,21,1,163,Morgan
58,2,1,1,0,5634,Morgan
58,2,1,2,1,5925,Morgan
58,2,1,3,1,6164,Morgan
58,2,1,4,1,6501,Morgan
58,2,1,5,0,6656,Morgan
58,2,1,6,0,6625,Morgan
58,2,1,7,1,6562,Morgan
58,2,1,8,1,6644,Morgan
58,2,1,9,1,6659,Morgan
58,2,1,10,0,6603,Morgan
58,2,1,11,2,6710,Morgan
58,2,1,12,1,6802,Morgan
58,2,1,13,1,6935,Morgan
58,2,1,14,1,6998,Morgan
58,2,1,15,1,7046,Morgan
58,2,1,16,1,7013,Morgan
58,2,1,17,4,7049,Morgan
58,2,1,18,1,7043,Morgan
58,2,1,19,5,7006,Morgan
58,2,1,20,4,7053,Morgan
58,2,1,21,4,7058,Morgan
58,2,2,1,0,243,Morgan
58,2,2,2,0,248,Morgan
58,2,2,3,0,266,Morgan
58,2,2,4,0,285,Morgan
58,2,2,5,0,283,Morgan
58,2,2,6,0,278,Morgan
58,2,2,7,0,270,Morgan
58,2,2,8,0,277,Morgan
58,2,2,9,0,270,Morgan
58,2,2,10,0,273,Morgan
58,2,2,11,0,280,Morgan
58,2,2,12,1,281,Morgan
58,2,2,13,0,290,Morgan
58,2,2,14,0,262,Morgan
58,2,2,15,0,239,Morgan
58,2,2,16,1,215,Morgan
58,2,2,17,0,197,Morgan
58,2,2,18,1,179,Morgan
58,2,2,19,0,165,Morgan
58,2,2,20,0,150,Morgan
58,2,2,21,1,138,Morgan
59,1,1,1,2,9747,Morrow
59,1,1,2,2,10191,Morrow
59,1,1,3,2,10707,Morrow
59,1,1,4,1,11340,Morrow
59,1,1,5,4,11729,Morrow
59,1,1,6,5,12214,Morrow
59,1,1,7,4,12627,Morrow
59,1,1,8,7,12958,Morrow
59,1,1,9,9,12920,Morrow
59,1,1,10,3,13182,Morrow
59,1,1,11,7,13250,Morrow
59,1,1,12,8,13350,Morrow
59,1,1,13,15,13080,Morrow
59,1,1,14,12,13297,Morrow
59,1,1,15,5,13282,Morrow
59,1,1,16,10,13216,Morrow
59,1,1,17,7,13364,Morrow
59,1,1,18,7,13528,Morrow
59,1,1,19,6,13530,Morrow
59,1,1,20,11,13686,Morrow
59,1,1,21,8,13777,Morrow
59,1,2,1,0,6,Morrow
59,1,2,2,0,7,Morrow
59,1,2,3,0,8,Morrow
59,1,2,4,0,12,Morrow
59,1,2,5,0,13,Morrow
59,1,2,6,0,19,Morrow
59,1,2,7,0,21,Morrow
59,1,2,8,0,25,Morrow
59,1,2,9,0,30,Morrow
59,1,2,10,0,30,Morrow
59,1,2,11,0,33,Morrow
59,1,2,12,0,36,Morrow
59,1,2,13,0,38,Morrow
59,1,2,14,0,39,Morrow
59,1,2,15,0,40,Morrow
59,1,2,16,0,40,Morrow
59,1,2,17,0,43,Morrow
59,1,2,18,0,42,Morrow
59,1,2,19,1,45,Morrow
59,1,2,20,0,44,Morrow
59,1,2,21,0,43,Morrow
59,2,1,1,2,9858,Morrow
59,2,1,2,1,10366,Morrow
59,2,1,3,0,10826,Morrow
59,2,1,4,3,11386,Morrow
59,2,1,5,2,11753,Morrow
59,2,1,6,1,12185,Morrow
59,2,1,7,1,12575,Morrow
59,2,1,8,1,12960,Morrow
59,2,1,9,0,12890,Morrow
59,2,1,10,4,13213,Morrow
59,2,1,11,1,13343,Morrow
59,2,1,12,1,13522,Morrow
59,2,1,13,1,13251,Morrow
59,2,1,14,4,13398,Morrow
59,2,1,15,1,13330,Morrow
59,2,1,16,3,13212,Morrow
59,2,1,17,2,13294,Morrow
59,2,1,18,5,13356,Morrow
59,2,1,19,3,13354,Morrow
59,2,1,20,3,13484,Morrow
59,2,1,21,2,13597,Morrow
59,2,2,1,0,5,Morrow
59,2,2,2,0,9,Morrow
59,2,2,3,0,7,Morrow
59,2,2,4,0,13,Morrow
59,2,2,5,0,15,Morrow
59,2,2,6,0,20,Morrow
59,2,2,7,0,27,Morrow
59,2,2,8,0,31,Morrow
59,2,2,9,0,38,Morrow
59,2,2,10,0,40,Morrow
59,2,2,11,0,48,Morrow
59,2,2,12,0,49,Morrow
59,2,2,13,0,50,Morrow
59,2,2,14,0,53,Morrow
59,2,2,15,0,54,Morrow
59,2,2,16,0,54,Morrow
59,2,2,17,0,55,Morrow
59,2,2,18,0,56,Morrow
59,2,2,19,0,58,Morrow
59,2,2,20,0,62,Morrow
59,2,2,21,0,61,Morrow
60,1,1,1,20,34934,Muskingum
60,1,1,2,17,35229,Muskingum
60,1,1,3,16,35509,Muskingum
60,1,1,4,20,36084,Muskingum
60,1,1,5,12,37041,Muskingum
60,1,1,6,33,37174,Muskingum
60,1,1,7,33,36887,Muskingum
60,1,1,8,27,37554,Muskingum
60,1,1,9,31,37614,Muskingum
60,1,1,10,39,38070,Muskingum
60,1,1,11,39,38042,Muskingum
60,1,1,12,37,38219,Muskingum
60,1,1,13,38,38111,Muskingum
60,1,1,14,43,38328,Muskingum
60,1,1,15,33,38684,Muskingum
60,1,1,16,41,38382,Muskingum
60,1,1,17,40,38682,Muskingum
60,1,1,18,42,38597,Muskingum
60,1,1,19,25,38114,Muskingum
60,1,1,20,50,38278,Muskingum
60,1,1,21,32,38110,Muskingum
60,1,2,1,1,1615,Muskingum
60,1,2,2,1,1611,Muskingum
60,1,2,3,0,1650,Muskingum
60,1,2,4,2,1654,Muskingum
60,1,2,5,2,1696,Muskingum
60,1,2,6,2,1680,Muskingum
60,1,2,7,0,1682,Muskingum
60,1,2,8,2,1718,Muskingum
60,1,2,9,3,1731,Muskingum
60,1,2,10,3,1764,Muskingum
60,1,2,11,4,1769,Muskingum
60,1,2,12,0,1803,Muskingum
60,1,2,13,1,1827,Muskingum
60,1,2,14,4,1866,Muskingum
60,1,2,15,1,1892,Muskingum
60,1,2,16,5,1899,Muskingum
60,1,2,17,4,1933,Muskingum
60,1,2,18,4,1947,Muskingum
60,1,2,19,2,1933,Muskingum
60,1,2,20,4,1933,Muskingum
60,1,2,21,3,1947,Muskingum
60,2,1,1,7,38384,Muskingum
60,2,1,2,4,38705,Muskingum
60,2,1,3,5,38830,Muskingum
60,2,1,4,7,39403,Muskingum
60,2,1,5,4,40236,Muskingum
60,2,1,6,6,40250,Muskingum
60,2,1,7,6,40001,Muskingum
60,2,1,8,5,40740,Muskingum
60,2,1,9,8,40784,Muskingum
60,2,1,10,8,41290,Muskingum
60,2,1,11,13,41271,Muskingum
60,2,1,12,12,41355,Muskingum
60,2,1,13,15,41290,Muskingum
60,2,1,14,11,41573,Muskingum
60,2,1,15,10,41887,Muskingum
60,2,1,16,12,41588,Muskingum
60,2,1,17,18,41868,Muskingum
60,2,1,18,14,41805,Muskingum
60,2,1,19,18,41270,Muskingum
60,2,1,20,20,41385,Muskingum
60,2,1,21,28,41194,Muskingum
60,2,2,1,0,1757,Muskingum
60,2,2,2,0,1773,Muskingum
60,2,2,3,1,1783,Muskingum
60,2,2,4,1,1785,Muskingum
60,2,2,5,0,1839,Muskingum
60,2,2,6,0,1838,Muskingum
60,2,2,7,0,1836,Muskingum
60,2,2,8,0,1882,Muskingum
60,2,2,9,0,1892,Muskingum
60,2,2,10,0,1907,Muskingum
60,2,2,11,3,1918,Muskingum
60,2,2,12,0,1934,Muskingum
60,2,2,13,0,1987,Muskingum
60,2,2,14,1,1964,Muskingum
60,2,2,15,0,1954,Muskingum
60,2,2,16,1,1908,Muskingum
60,2,2,17,0,1893,Muskingum
60,2,2,18,0,1857,Muskingum
60,2,2,19,0,1852,Muskingum
60,2,2,20,1,1862,Muskingum
60,2,2,21,3,1864,Muskingum
61,1,1,1,4,5262,Noble
61,1,1,2,2,5207,Noble
61,1,1,3,3,5131,Noble
61,1,1,4,3,5137,Noble
61,1,1,5,10,5291,Noble
61,1,1,6,3,5332,Noble
61,1,1,7,4,5325,Noble
61,1,1,8,3,5494,Noble
61,1,1,9,5,5531,Noble
61,1,1,10,3,5519,Noble
61,1,1,11,5,5493,Noble
61,1,1,12,6,5488,Noble
61,1,1,13,2,5559,Noble
61,1,1,14,2,5542,Noble
61,1,1,15,4,5554,Noble
61,1,1,16,4,5516,Noble
61,1,1,17,8,5533,Noble
61,1,1,18,5,5633,Noble
61,1,1,19,5,5559,Noble
61,1,1,20,0,5580,Noble
61,1,1,21,3,5566,Noble
61,1,2,1,0,6,Noble
61,1,2,2,0,6,Noble
61,1,2,3,0,6,Noble
61,1,2,4,0,6,Noble
61,1,2,5,0,10,Noble
61,1,2,6,0,7,Noble
61,1,2,7,0,12,Noble
61,1,2,8,0,9,Noble
61,1,2,9,0,10,Noble
61,1,2,10,0,11,Noble
61,1,2,11,0,16,Noble
61,1,2,12,0,17,Noble
61,1,2,13,0,16,Noble
61,1,2,14,0,15,Noble
61,1,2,15,0,16,Noble
61,1,2,16,0,17,Noble
61,1,2,17,0,16,Noble
61,1,2,18,1,16,Noble
61,1,2,19,0,14,Noble
61,1,2,20,0,14,Noble
61,1,2,21,0,12,Noble
61,2,1,1,0,5270,Noble
61,2,1,2,0,5241,Noble
61,2,1,3,0,5203,Noble
61,2,1,4,0,5194,Noble
61,2,1,5,0,5345,Noble
61,2,1,6,1,5342,Noble
61,2,1,7,0,5400,Noble
61,2,1,8,2,5616,Noble
61,2,1,9,0,5615,Noble
61,2,1,10,2,5639,Noble
61,2,1,11,0,5656,Noble
61,2,1,12,0,5642,Noble
61,2,1,13,1,5686,Noble
61,2,1,14,0,5684,Noble
61,2,1,15,1,5692,Noble
61,2,1,16,1,5637,Noble
61,2,1,17,2,5665,Noble
61,2,1,18,3,5793,Noble
61,2,1,19,2,5688,Noble
61,2,1,20,2,5697,Noble
61,2,1,21,2,5686,Noble
61,2,2,1,0,9,Noble
61,2,2,2,0,10,Noble
61,2,2,3,0,10,Noble
61,2,2,4,0,11,Noble
61,2,2,5,0,12,Noble
61,2,2,6,0,11,Noble
61,2,2,7,0,14,Noble
61,2,2,8,0,15,Noble
61,2,2,9,0,16,Noble
61,2,2,10,0,16,Noble
61,2,2,11,0,18,Noble
61,2,2,12,0,15,Noble
61,2,2,13,0,12,Noble
61,2,2,14,0,12,Noble
61,2,2,15,0,12,Noble
61,2,2,16,0,11,Noble
61,2,2,17,0,12,Noble
61,2,2,18,0,12,Noble
61,2,2,19,0,11,Noble
61,2,2,20,0,10,Noble
61,2,2,21,0,12,Noble
62,1,1,1,10,17638,Ottawa
62,1,1,2,9,17841,Ottawa
62,1,1,3,11,17966,Ottawa
62,1,1,4,6,18271,Ottawa
62,1,1,5,10,18830,Ottawa
62,1,1,6,10,18758,Ottawa
62,1,1,7,10,19035,Ottawa
62,1,1,8,18,19487,Ottawa
62,1,1,9,17,19049,Ottawa
62,1,1,10,14,19478,Ottawa
62,1,1,11,8,19756,Ottawa
62,1,1,12,7,19731,Ottawa
62,1,1,13,11,19446,Ottawa
62,1,1,14,14,19506,Ottawa
62,1,1,15,13,19265,Ottawa
62,1,1,16,21,19196,Ottawa
62,1,1,17,22,19190,Ottawa
62,1,1,18,21,19195,Ottawa
62,1,1,19,11,19203,Ottawa
62,1,1,20,20,19160,Ottawa
62,1,1,21,16,19164,Ottawa
62,1,2,1,0,164,Ottawa
62,1,2,2,0,171,Ottawa
62,1,2,3,1,171,Ottawa
62,1,2,4,0,167,Ottawa
62,1,2,5,0,171,Ottawa
62,1,2,6,0,169,Ottawa
62,1,2,7,0,169,Ottawa
62,1,2,8,0,173,Ottawa
62,1,2,9,0,166,Ottawa
62,1,2,10,0,167,Ottawa
62,1,2,11,0,170,Ottawa
62,1,2,12,0,166,Ottawa
62,1,2,13,0,176,Ottawa
62,1,2,14,0,185,Ottawa
62,1,2,15,0,183,Ottawa
62,1,2,16,0,187,Ottawa
62,1,2,17,0,184,Ottawa
62,1,2,18,0,191,Ottawa
62,1,2,19,0,190,Ottawa
62,1,2,20,0,200,Ottawa
62,1,2,21,0,205,Ottawa
62,2,1,1,0,18430,Ottawa
62,2,1,2,1,18636,Ottawa
62,2,1,3,0,18747,Ottawa
62,2,1,4,2,19064,Ottawa
62,2,1,5,0,19519,Ottawa
62,2,1,6,3,19375,Ottawa
62,2,1,7,2,19716,Ottawa
62,2,1,8,6,20175,Ottawa
62,2,1,9,2,19668,Ottawa
62,2,1,10,6,20237,Ottawa
62,2,1,11,6,20388,Ottawa
62,2,1,12,3,20462,Ottawa
62,2,1,13,4,20143,Ottawa
62,2,1,14,7,20227,Ottawa
62,2,1,15,5,20126,Ottawa
62,2,1,16,5,20071,Ottawa
62,2,1,17,3,20062,Ottawa
62,2,1,18,7,20149,Ottawa
62,2,1,19,3,20095,Ottawa
62,2,1,20,6,20047,Ottawa
62,2,1,21,9,20063,Ottawa
62,2,2,1,0,182,Ottawa
62,2,2,2,0,179,Ottawa
62,2,2,3,0,182,Ottawa
62,2,2,4,0,184,Ottawa
62,2,2,5,0,192,Ottawa
62,2,2,6,0,188,Ottawa
62,2,2,7,0,187,Ottawa
62,2,2,8,0,188,Ottawa
62,2,2,9,0,185,Ottawa
62,2,2,10,0,194,Ottawa
62,2,2,11,0,188,Ottawa
62,2,2,12,0,193,Ottawa
62,2,2,13,0,190,Ottawa
62,2,2,14,0,194,Ottawa
62,2,2,15,0,200,Ottawa
62,2,2,16,0,201,Ottawa
62,2,2,17,0,205,Ottawa
62,2,2,18,0,208,Ottawa
62,2,2,19,0,212,Ottawa
62,2,2,20,0,215,Ottawa
62,2,2,21,1,221,Ottawa
63,1,1,1,5,9050,Paulding
63,1,1,2,5,9172,Paulding
63,1,1,3,7,9316,Paulding
63,1,1,4,3,9595,Paulding
63,1,1,5,2,9666,Paulding
63,1,1,6,5,9858,Paulding
63,1,1,7,3,9947,Paulding
63,1,1,8,2,10150,Paulding
63,1,1,9,3,10043,Paulding
63,1,1,10,4,10144,Paulding
63,1,1,11,11,10273,Paulding
63,1,1,12,9,10387,Paulding
63,1,1,13,9,10355,Paulding
63,1,1,14,12,10297,Paulding
63,1,1,15,7,10120,Paulding
63,1,1,16,6,10071,Paulding
63,1,1,17,9,10035,Paulding
63,1,1,18,5,10048,Paulding
63,1,1,19,9,9972,Paulding
63,1,1,20,10,10107,Paulding
63,1,1,21,5,10155,Paulding
63,1,2,1,0,186,Paulding
63,1,2,2,0,177,Paulding
63,1,2,3,0,170,Paulding
63,1,2,4,0,165,Paulding
63,1,2,5,0,165,Paulding
63,1,2,6,0,163,Paulding
63,1,2,7,0,158,Paulding
63,1,2,8,0,156,Paulding
63,1,2,9,0,148,Paulding
63,1,2,10,0,140,Paulding
63,1,2,11,0,140,Paulding
63,1,2,12,0,133,Paulding
63,1,2,13,0,131,Paulding
63,1,2,14,0,132,Paulding
63,1,2,15,0,137,Paulding
63,1,2,16,0,138,Paulding
63,1,2,17,0,138,Paulding
63,1,2,18,0,139,Paulding
63,1,2,19,0,144,Paulding
63,1,2,20,0,145,Paulding
63,1,2,21,0,149,Paulding
63,2,1,1,1,9368,Paulding
63,2,1,2,0,9495,Paulding
63,2,1,3,1,9674,Paulding
63,2,1,4,0,9862,Paulding
63,2,1,5,0,9892,Paulding
63,2,1,6,0,10063,Paulding
63,2,1,7,1,10165,Paulding
63,2,1,8,1,10349,Paulding
63,2,1,9,2,10261,Paulding
63,2,1,10,1,10350,Paulding
63,2,1,11,1,10442,Paulding
63,2,1,12,4,10583,Paulding
63,2,1,13,2,10556,Paulding
63,2,1,14,3,10552,Paulding
63,2,1,15,1,10467,Paulding
63,2,1,16,3,10442,Paulding
63,2,1,17,2,10397,Paulding
63,2,1,18,1,10440,Paulding
63,2,1,19,2,10389,Paulding
63,2,1,20,4,10505,Paulding
63,2,1,21,4,10516,Paulding
63,2,2,1,0,161,Paulding
63,2,2,2,0,160,Paulding
63,2,2,3,0,157,Paulding
63,2,2,4,0,164,Paulding
63,2,2,5,0,155,Paulding
63,2,2,6,0,158,Paulding
63,2,2,7,0,157,Paulding
63,2,2,8,0,152,Paulding
63,2,2,9,0,150,Paulding
63,2,2,10,0,149,Paulding
63,2,2,11,0,153,Paulding
63,2,2,12,0,156,Paulding
63,2,2,13,0,149,Paulding
63,2,2,14,0,156,Paulding
63,2,2,15,0,155,Paulding
63,2,2,16,0,155,Paulding
63,2,2,17,0,157,Paulding
63,2,2,18,0,160,Paulding
63,2,2,19,0,158,Paulding
63,2,2,20,0,163,Paulding
63,2,2,21,0,164,Paulding
64,1,1,1,10,13017,Perry
64,1,1,2,6,13182,Perry
64,1,1,3,9,13358,Perry
64,1,1,4,10,13693,Perry
64,1,1,5,6,13652,Perry
64,1,1,6,14,14772,Perry
64,1,1,7,10,14202,Perry
